tag_?	quest_id	quest_prog	main_name	prog_name	description	cnt1	items[0]	items[1]	items[2]	items[3]	items[4]	items[5]	items[6]	items[7]	items[8]	items[9]	items[10]	items[11]	items[12]	items[13]	cnt2	num_items[0]	num_items[1]	num_items[2]	num_items[3]	num_items[4]	num_items[5]	num_items[6]	num_items[7]	num_items[8]	num_items[9]	num_items[10]	num_items[11]	num_items[12]	num_items[13]	quest_x	quest_y	quest_z	lvl_min	lvl_max	quest_type	entity_name	get_item_in_quest	UNK_1	UNK_2	contact_npc_id	contact_npc_x	contact_npc_y	contact_npc_z	restricions	short_description	cnt3	req_class[0]	req_class[1]	req_class[2]	req_class[3]	req_class[4]	req_class[5]	req_class[6]	req_class[7]	req_class[8]	req_class[9]	req_class[10]	req_class[11]	req_class[12]	req_class[13]	req_class[14]	req_class[15]	req_class[16]	req_class[17]	req_class[18]	req_class[19]	req_class[20]	req_class[21]	req_class[22]	req_class[23]	req_class[24]	req_class[25]	req_class[26]	req_class[27]	req_class[28]	req_class[29]	req_class[30]	req_class[31]	req_class[32]	req_class[33]	req_class[34]	req_class[35]	req_class[36]	req_class[37]	req_class[38]	req_class[39]	req_class[40]	req_class[41]	req_class[42]	req_class[43]	req_class[44]	req_class[45]	req_class[46]	req_class[47]	req_class[48]	req_class[49]	req_class[50]	req_class[51]	req_class[52]	req_class[53]	req_class[54]	req_class[55]	req_class[56]	req_class[57]	req_class[58]	req_class[59]	req_class[60]	req_class[61]	req_class[62]	req_class[63]	req_class[64]	req_class[65]	req_class[66]	req_class[67]	req_class[68]	cnt4	req_item[0]	req_item[1]	req_item[2]	req_item[3]	req_item[4]	clan_pet_quest	req_quest_complete	UNK_3	area_id	UNK_4	cnt5	tab5[0]	tab5[1]	tab5[2]	tab5[3]	tab5[4]	tab5[5]	tab5[6]	tab5[7]	tab5[8]	tab5[9]	tab5[10]	cnt6	tab6[0]	tab6[1]	tab6[2]	tab6[3]	tab6[4]	tab6[5]	tab6[6]	tab6[7]	tab6[8]	tab6[9]	tab6[10]	cnt7	tab7[0]	tab7[1]	tab7[2]	tab7[3]
1	708	7	u,成為領主的路-古魯丁\0	u,領地的安全\0	u,貨物好像就是被無頭騎士弄丟的，但隨著無頭騎士的消失，領地也變得安全了。將此消息告訴巴堤亞。\\n\0	1	13848														1	1														0.00000000	0.00000000	0.00000000	0	0	0	a,	1	1	1	35100	-18212.00000000	108827.00000000	-2472.00000000	u,沒有條件限制\0	u,為了成為古魯丁領主，需要得到領地居民的民心，而為得民心，就得開始盡全力來付出...\0	0																																																																						0						0	0	0	30	1	1	15625											0												1	6			
1	708	8	u,成為領主的路-古魯丁\0	u,前往古魯丁城\0	u,大問題已經解決完畢，回到城堡去解決品特所要求的物資問題。\\n\0	0															0															0.00000000	0.00000000	0.00000000	0	0	0	a,	1	1	1	35100	-18212.00000000	108827.00000000	-2472.00000000	u,沒有條件限制\0	u,為了成為古魯丁領主，需要得到領地居民的民心，而為得民心，就得開始盡全力來付出...\0	0																																																																						0						0	0	0	30	1	1	15625											0												1	7			
1	708	9	u,成為領主的路-古魯丁\0	u,前往古魯丁城\0	u,解決了所有的問題，回去告知賽亞斯來解決剩餘的問題。\\n\0	0															0															0.00000000	0.00000000	0.00000000	0	0	0	a,	1	1	1	35100	-18212.00000000	108827.00000000	-2472.00000000	u,沒有條件限制\0	u,為了成為古魯丁領主，需要得到領地居民的民心，而為得民心，就得開始盡全力來付出...\0	0																																																																						0						0	0	0	30	1	1	15625											0												1	8			
1	708	-1	u,成為領主的路-古魯丁\0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	0	0	0	a,	1	1	1	35100	-18212.00000000	108827.00000000	-2472.00000000	u,沒有條件限制\0	u,為了成為古魯丁領主，需要得到領地居民的民心，而為得民心，就得開始盡全力來付出...\0	0																																																																						0						0	0	0	30	1	1	15625											0												1	9			
1	709	1	u,成為領主的路-狄恩\0	u,成為領主一事\0	u,侍衛隊長 克羅斯比說道，為了成為領主，須要向具有領地勢力的人得到肯定才行。為了得到他們的肯定，必須要會見他們。詳細的內容說好要稍後再作說明，先等他一下吧。\\n\0	0															0															22172.00000000	160923.00000000	-2666.00000000	0	0	0	u,克羅斯比\0	0	1	1	35142	22172.00000000	160923.00000000	-2666.00000000	u,沒有條件限制\0	u,為了成為狄恩領主，須要得到領地居民的民心，而為得民心的方法是什麼呢？\0	0																																																																						0						0	0	0	1	1	1	15625											0												1	0			
1	709	2	u,成為領主的路-狄恩\0	u,尋找代理人\0	u,克羅斯比說道，洛克透過狄恩領地的特產品交易來謀求領地的發展，但卻發生了問題。指定一個代理人派去尋找洛克，但是在指定代理人之後，須要先去找克羅斯比才行。\\n\0	0															0															22172.00000000	160923.00000000	-2666.00000000	0	0	0	u,克羅斯比\0	0	1	1	35142	22172.00000000	160923.00000000	-2666.00000000	u,沒有條件限制\0	u,為了成為狄恩領主，須要得到領地居民的民心，而為得民心的方法是什麼呢？\0	0																																																																						0						0	0	0	1	1	1	15625											0												1	1			
1	709	3	u,成為領主的路-狄恩\0	u,等待\0	u,已決定好代替執行的人，等他妥善處理好事情吧。\\n\0	0															0															22172.00000000	160923.00000000	-2666.00000000	0	0	0	u,克羅斯比\0	1	1	1	35142	22172.00000000	160923.00000000	-2666.00000000	u,沒有條件限制\0	u,為了成為狄恩領主，須要得到領地居民的民心，而為得民心的方法是什麼呢？\0	0																																																																						0						0	0	0	1	1	1	15625											0												1	2			
1	709	4	u,成為領主的路-狄恩\0	u,查清問題的原因\0	u,魔法師商人 洛克要求拿回為交易而用的曼陀羅草根100個，而且為了商團的安全，也要求解決抵抗軍根據地的問題。去找克羅斯比商量一下接下來的事情。\\n\0	0															0															22172.00000000	160923.00000000	-2666.00000000	0	0	0	u,克羅斯比\0	0	1	1	35142	22172.00000000	160923.00000000	-2666.00000000	u,沒有條件限制\0	u,為了成為狄恩領主，須要得到領地居民的民心，而為得民心的方法是什麼呢？\0	0																																																																						0						0	0	0	1	1	1	15625											0												1	3			
1	709	5	u,成為領主的路-狄恩\0	u,抵抗軍的動向\0	u,克羅斯比說道，在洛克要求的事情當中，需要確認一下抵抗軍根據地的問題。而且還建議說，此問題最好是由城主親自出馬。尋找傭兵隊長 索比亞，收集抵抗軍的情報！\\n\0	0															0															19264.00000000	144672.00000000	-3098.00000000	0	0	0	u,索比亞\0	0	1	1	35142	22172.00000000	160923.00000000	-2666.00000000	u,沒有條件限制\0	u,為了成為狄恩領主，須要得到領地居民的民心，而為得民心的方法是什麼呢？\0	0																																																																						0						0	0	0	1	1	1	15625											0												1	4			
1	709	6	u,成為領主的路-狄恩\0	u,血腥之斧副官\0	u,索比亞說道，在抵抗軍組織下的血腥之斧部隊錄用了新的副官，而且還提到那個副官非常疼惜自己的部下，因此只要在抵抗軍根據地地區擊倒那些豺狼們，他就會出現了。\\n\\n要獵殺的目標怪物 - 豺狼後備兵、豺狼射手、豺狼游擊隊、豺狼突擊兵、豺狼狙擊兵、豺狼副隊長、豺狼隊長、豺狼王、血腥之斧副官\\n\0	0															0															0.00000000	0.00000000	0.00000000	0	0	0	a,	1	1	1	35142	22172.00000000	160923.00000000	-2666.00000000	u,沒有條件限制\0	u,為了成為狄恩領主，須要得到領地居民的民心，而為得民心的方法是什麼呢？\0	0																																																																						0						0	0	0	1	1	1	15625											0												1	5			
1	709	7	u,成為領主的路-狄恩\0	u,抵抗軍討伐結束\0	u,解決了血腥之斧副官，失去重心的抵抗軍再度失去了力量。將此消息告訴索比亞。\\n\0	1	13850														1	1														19264.00000000	144672.00000000	-3098.00000000	0	0	0	u,索比亞\0	0	1	1	35142	22172.00000000	160923.00000000	-2666.00000000	u,沒有條件限制\0	u,為了成為狄恩領主，須要得到領地居民的民心，而為得民心的方法是什麼呢？\0	0																																																																						0						0	0	0	1	1	1	15625											0												1	6			
1	709	8	u,成為領主的路-狄恩\0	u,前往狄恩城\0	u,大問題已解決完畢，回到城堡去解決洛克所要求的曼陀羅草根的供應問題。\\n\0	0															0															22172.00000000	160923.00000000	-2666.00000000	0	0	0	u,克羅斯比\0	1	1	1	35142	22172.00000000	160923.00000000	-2666.00000000	u,沒有條件限制\0	u,為了成為狄恩領主，須要得到領地居民的民心，而為得民心的方法是什麼呢？\0	0																																																																						0						0	0	0	1	1	1	15625											0												1	7			
1	709	9	u,成為領主的路-狄恩\0	u,前往狄恩城\0	u,解決了所有的問題，回去告知克羅斯比來解決剩餘的問題。\\n\0	0															0															22172.00000000	160923.00000000	-2666.00000000	0	0	0	u,克羅斯比\0	1	1	1	35142	22172.00000000	160923.00000000	-2666.00000000	u,沒有條件限制\0	u,為了成為狄恩領主，須要得到領地居民的民心，而為得民心的方法是什麼呢？\0	0																																																																						0						0	0	0	1	1	1	15625											0												1	8			
1	709	-1	u,成為領主的路-狄恩\0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	0	0	0	a,	1	1	1	35142	22172.00000000	160923.00000000	-2666.00000000	u,沒有條件限制\0	u,為了成為狄恩領主，須要得到領地居民的民心，而為得民心的方法是什麼呢？\0	0																																																																						0						0	0	0	1	1	1	15625											0												1	9			
1	710	1	u,成為領主的路-奇岩\0	u,成為領主一事\0	u,索說道，為了成為領主，須要向具有領地勢力的人得到肯定才行。為了得到他們的肯定，必須要會見他們。索說過稍後會再說明詳細的內容，先等他一下吧。\\n\0	0															0															117095.00000000	144997.00000000	-2539.00000000	0	0	0	u,索\0	0	1	1	35184	117095.00000000	144997.00000000	-2539.00000000	u,沒有條件限制\0	u,為了成為奇岩領主，須要從最具影響力的人們得到支持。能夠得到他們支持的方法是...\0	0																																																																						0						0	0	0	16	1	1	15625											0												1	0			
1	710	2	u,成為領主的路-奇岩\0	u,為了得到支持\0	u,在奇岩領地最具影響力的人是立足於物流中心的倉庫管理員老闆哥斯徒。去拜訪哥斯徒吧。\\n\0	0															0															83263.00000000	146667.00000000	-3464.00000000	0	0	0	u,哥斯徒\0	0	1	1	35184	117095.00000000	144997.00000000	-2539.00000000	u,沒有條件限制\0	u,為了成為奇岩領主，須要從最具影響力的人們得到支持。能夠得到他們支持的方法是...\0	0																																																																						0						0	0	0	16	1	1	15625											0												1	1			
1	710	3	u,成為領主的路-奇岩\0	u,前往奇岩港口\0	u,哥斯徒說道，從古魯丁出發的船尚未抵達奇岩港口，而且還說，若能找出原因來解決他的問題，那麼哥斯徒就會支持他。找出線索趕緊行動吧。首先去找找在奇岩港口的碼頭管理員帕魯敦。\\n\0	0															0															48564.00000000	186548.00000000	-3445.00000000	0	0	0	u,帕魯敦\0	0	1	1	35184	117095.00000000	144997.00000000	-2539.00000000	u,沒有條件限制\0	u,為了成為奇岩領主，須要從最具影響力的人們得到支持。能夠得到他們支持的方法是...\0	0																																																																						0						0	0	0	16	1	1	15625											0												1	2			
1	710	4	u,成為領主的路-奇岩\0	u,搜查惡魔島\0	u,帕魯敦說道，船或許是在惡魔島附近觸了礁，因此要求去查看那個周圍。\\n\0	0															0															36180.00000000	192030.00000000	-3752.00000000	0	0	0	u,惡魔島\0	0	1	1	35184	117095.00000000	144997.00000000	-2539.00000000	u,沒有條件限制\0	u,為了成為奇岩領主，須要從最具影響力的人們得到支持。能夠得到他們支持的方法是...\0	0																																																																						0						0	0	0	16	1	1	15625											0												1	3			
1	710	5	u,成為領主的路-奇岩\0	u,發現可疑的貨物箱子\0	u,發現了類似箱子的東西。須要將外面的印章撕下後，轉交給哥斯徒。\\n\0	0															0															83263.00000000	146667.00000000	-3464.00000000	0	0	0	u,哥斯徒\0	1	1	1	35184	117095.00000000	144997.00000000	-2539.00000000	u,沒有條件限制\0	u,為了成為奇岩領主，須要從最具影響力的人們得到支持。能夠得到他們支持的方法是...\0	0																																																																						0						0	0	0	16	1	1	15625											0												1	4			
1	710	6	u,成為領主的路-奇岩\0	u,尋找證據\0	u,派去的傳令已見到了哥斯徒。哥斯徒說明那個的確就是他的貨物，但有必要調查一下是否就是惡魔島海盜們的所作所為。再次查看一下貨物箱子。\\n\0	0															0															36180.00000000	192030.00000000	-3752.00000000	0	0	0	u,貨物箱\0	0	1	1	35184	117095.00000000	144997.00000000	-2539.00000000	u,沒有條件限制\0	u,為了成為奇岩領主，須要從最具影響力的人們得到支持。能夠得到他們支持的方法是...\0	0																																																																						0						0	0	0	16	1	1	15625											0												1	5			
1	710	7	u,成為領主的路-奇岩\0	u,掃蕩海盜\0	u,發現了留在箱子的痕跡和夾在縫繫中的肉塊。看來果然就是惡魔島海盜們的所作所為。掃蕩海盜們後，至少要找回哥斯徒的貨物箱子300個以上。\\n\\n要獵殺的目標怪物 - 惡魔島的怪物們\\n\0	1	13013														1	300														0.00000000	0.00000000	0.00000000	0	0	0	a,	1	1	1	35184	117095.00000000	144997.00000000	-2539.00000000	u,沒有條件限制\0	u,為了成為奇岩領主，須要從最具影響力的人們得到支持。能夠得到他們支持的方法是...\0	0																																																																						0						0	0	0	16	1	1	15625											0												1	6			
1	710	8	u,成為領主的路-奇岩\0	u,報告過程\0	u,掃蕩了一些海盜們之後，找回了哥斯徒所要求的貨物箱子。將這些收齊以後，拿去交給哥斯徒。\\n\0	1	13013														1	300														83263.00000000	146667.00000000	-3464.00000000	0	0	0	u,哥斯徒\0	0	1	1	35184	117095.00000000	144997.00000000	-2539.00000000	u,沒有條件限制\0	u,為了成為奇岩領主，須要從最具影響力的人們得到支持。能夠得到他們支持的方法是...\0	0																																																																						0						0	0	0	16	1	1	15625											0												1	7			
1	710	9	u,成為領主的路-奇岩\0	u,回到索身邊吧\0	u,得到了哥斯徒的信任。回到索之處。\\n\0	0															0															117095.00000000	144997.00000000	-2539.00000000	0	0	0	u,索\0	0	1	1	35184	117095.00000000	144997.00000000	-2539.00000000	u,沒有條件限制\0	u,為了成為奇岩領主，須要從最具影響力的人們得到支持。能夠得到他們支持的方法是...\0	0																																																																						0						0	0	0	16	1	1	15625											0												1	8			
1	710	-1	u,成為領主的路-奇岩\0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	0	0	0	a,	1	1	1	35184	117095.00000000	144997.00000000	-2539.00000000	u,沒有條件限制\0	u,為了成為奇岩領主，須要從最具影響力的人們得到支持。能夠得到他們支持的方法是...\0	0																																																																						0						0	0	0	16	1	1	15625											0												1	9			
1	711	1	u,成為領主的路-因納得立\0	u,成為領主一事\0	u,涅里特說道，為了成為領主，須要向具有領地勢力的人得到肯定才行。為了得到他們的肯定，必須要會見他們。涅里特說稍後會再說明詳細的內容，先等他一下吧。\\n\0	0															0															116123.00000000	249702.00000000	-762.00000000	0	0	0	u,涅里特\0	0	1	1	35316	116123.00000000	249702.00000000	-762.00000000	u,沒有條件限制\0	u,為了成為因納得立領主，須要得到領地居民的民心，而為得民心的方法是什麼呢？\0	0																																																																						0						0	0	0	121	1	1	15625											0												1	0			
1	711	2	u,成為領主的路-因納得立\0	u,代理人是誰？\0	u,涅里特說是須要解決因納得立領地艾森海內家族的問題，於是要求帶一名要派去找他的代理人。指定代理人之後，去找涅里特。\\n\0	0															0															116123.00000000	249702.00000000	-762.00000000	0	0	0	u,涅里特\0	0	1	1	35316	116123.00000000	249702.00000000	-762.00000000	u,沒有條件限制\0	u,為了成為因納得立領主，須要得到領地居民的民心，而為得民心的方法是什麼呢？\0	0																																																																						0						0	0	0	121	1	1	15625											0												1	1			
1	711	3	u,成為領主的路-因納得立\0	u,稍許的等待\0	u,已指定好了代理人，等候他傳來消息。\\n\0	0															0															116123.00000000	249702.00000000	-762.00000000	0	0	0	u,涅里特\0	1	1	1	35316	116123.00000000	249702.00000000	-762.00000000	u,沒有條件限制\0	u,為了成為因納得立領主，須要得到領地居民的民心，而為得民心的方法是什麼呢？\0	0																																																																						0						0	0	0	121	1	1	15625											0												1	2			
1	711	4	u,成為領主的路-因納得立\0	u,艾森海內的要求\0	u,艾森海內提出了條件，透過涅里特來了解一下詳情。\\n\0	0															0															116123.00000000	249702.00000000	-762.00000000	0	0	0	u,涅里特\0	0	1	1	35316	116123.00000000	249702.00000000	-762.00000000	u,沒有條件限制\0	u,為了成為因納得立領主，須要得到領地居民的民心，而為得民心的方法是什麼呢？\0	0																																																																						0						0	0	0	121	1	1	15625											0												1	3			
1	711	5	u,成為領主的路-因納得立\0	u,擊退鱷魚\0	u,艾森海內要求了10個人來為他尋找遺失的貨物。派遣代理人和能夠支援他的人之後，去擊倒鱷魚島的鱷魚。獵捕100隻左右的話，說是會降低鱷魚島的危險。\\n\\n要獵殺的目標怪物 - 鱷魚、可羅津拉德、達拉庸拉德、可羅津拉德戰士、法里特拉德、紐司拉德、可羅津戰士、法里特、沼澤之首、沼澤鱷魚、沼澤戰士\\n\0	0															0															0.00000000	0.00000000	0.00000000	0	0	0	u,鱷魚島\0	1	1	1	35316	116123.00000000	249702.00000000	-762.00000000	u,沒有條件限制\0	u,為了成為因納得立領主，須要得到領地居民的民心，而為得民心的方法是什麼呢？\0	0																																																																						0						0	0	0	121	1	1	15625											0												1	4			
1	711	6	u,成為領主的路-因納得立\0	u,鱷魚島討伐成功\0	u,擊倒了鱷魚。去找涅里特吧。\\n\0	0															0															116123.00000000	249702.00000000	-762.00000000	0	0	0	u,涅里特\0	0	1	1	35316	116123.00000000	249702.00000000	-762.00000000	u,沒有條件限制\0	u,為了成為因納得立領主，須要得到領地居民的民心，而為得民心的方法是什麼呢？\0	0																																																																						0						0	0	0	121	1	1	15625											0												1	5			
1	711	7	u,成為領主的路-因納得立\0	u,尋找商團的木箱\0	u,艾森海內要求尋找的商團木箱一事尚未結束。稍等片刻，等待尋找商團木箱一事結束。\\n\0	0															0															116123.00000000	249702.00000000	-762.00000000	0	0	0	u,涅里特\0	1	1	1	35316	116123.00000000	249702.00000000	-762.00000000	u,沒有條件限制\0	u,為了成為因納得立領主，須要得到領地居民的民心，而為得民心的方法是什麼呢？\0	0																																																																						0						0	0	0	121	1	1	15625											0												1	6			
1	711	-1	u,成為領主的路-因納得立\0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	0	0	0	a,	1	1	1	35316	116123.00000000	249702.00000000	-762.00000000	u,沒有條件限制\0	u,為了成為因納得立領主，須要得到領地居民的民心，而為得民心的方法是什麼呢？\0	0																																																																						0						0	0	0	121	1	1	15625											0												1	7			
1	712	1	u,成為領主的路-歐瑞\0	u,成為領主一事\0	u,布拉塞爾說道，為了成為領主，須要向具有領地勢力的人得到肯定才行。為了得到他們的肯定，必須要會見他們。布拉塞爾說稍後會再說明詳細的內容，先等他一下吧。\\n\0	0															0															83171.00000000	37092.00000000	-2266.00000000	0	0	0	u,布拉塞爾\0	0	1	1	35226	83171.00000000	37092.00000000	-2266.00000000	u,沒有條件限制\0	u,為了成為歐瑞領主，須要從最具影響力的人們得到支持。能夠得到他們支持的方法是...\0	0																																																																						0						0	0	0	67	1	1	15625											0												1	0			
1	712	2	u,成為領主的路-歐瑞\0	u,拜訪庫羅普\0	u,在歐瑞領地最具影響力的人是負責物流的倉庫管理員老闆 庫羅普。去拜訪庫羅普。\\n\0	0															0															81655.00000000	54736.00000000	-1509.00000000	0	0	0	u,庫羅普\0	0	1	1	35226	83171.00000000	37092.00000000	-2266.00000000	u,沒有條件限制\0	u,為了成為歐瑞領主，須要從最具影響力的人們得到支持。能夠得到他們支持的方法是...\0	0																																																																						0						0	0	0	67	1	1	15625											0												1	1			
1	712	3	u,成為領主的路-歐瑞\0	u,庫羅普的委託\0	u,庫羅普說是已將隕石球珠發送到象牙塔，但沒有任何消息。於是要求派一名盟員前往象牙塔地下1樓去找倉庫管理員 馬蒂，並確認東西是否已安然抵達。\\n\0	0															0															0.00000000	0.00000000	0.00000000	0	0	0	a,	1	1	1	35226	83171.00000000	37092.00000000	-2266.00000000	u,沒有條件限制\0	u,為了成為歐瑞領主，須要從最具影響力的人們得到支持。能夠得到他們支持的方法是...\0	0																																																																						0						0	0	0	67	1	1	15625											0												1	2			
1	712	4	u,成為領主的路-歐瑞\0	u,球珠的行蹤呢？\0	u,馬蒂說是沒有收到。詳情還不太清楚，但有關最近發生的問題，只要派遣一名盟員去找大巫師 巴爾雷應該就能查明。\\n\0	0															0															0.00000000	0.00000000	0.00000000	0	0	0	a,	1	1	1	35226	83171.00000000	37092.00000000	-2266.00000000	u,沒有條件限制\0	u,為了成為歐瑞領主，須要從最具影響力的人們得到支持。能夠得到他們支持的方法是...\0	0																																																																						0						0	0	0	67	1	1	15625											0												1	3			
1	712	5	u,成為領主的路-歐瑞\0	u,奧耶豺狼的出現\0	u,聽說最近從山賊團的山寨遭到了奧耶豺狼的襲擊。看來應該就是奧耶豺狼奪走了那個球珠。將此消息告知庫羅普，並尋找解決這個問題的方案。\\n\0	0															0															81655.00000000	54736.00000000	-1509.00000000	0	0	0	u,庫羅普\0	0	1	1	35226	83171.00000000	37092.00000000	-2266.00000000	u,沒有條件限制\0	u,為了成為歐瑞領主，須要從最具影響力的人們得到支持。能夠得到他們支持的方法是...\0	0																																																																						0						0	0	0	67	1	1	15625											0												1	4			
1	712	6	u,成為領主的路-歐瑞\0	u,掃蕩奧耶豺狼\0	u,庫羅普要求找回奧耶豺狼所偷竊的隕石球珠。擊倒奧耶豺狼之後，找回他們偷走的隕石球珠。\\n\\n要獵殺的目標怪物 - 奧耶豺狼、奧耶豺狼戰士、奧耶豺狼巫醫、豺狼超越者\\n\0	1	13851														1	300														0.00000000	0.00000000	0.00000000	0	0	0	a,	1	1	1	35226	83171.00000000	37092.00000000	-2266.00000000	u,沒有條件限制\0	u,為了成為歐瑞領主，須要從最具影響力的人們得到支持。能夠得到他們支持的方法是...\0	0																																																																						0						0	0	0	67	1	1	15625											0												1	5			
1	712	7	u,成為領主的路-歐瑞\0	u,找回的貨物\0	u,庫羅普所遺失的隕石球珠已全部找回。拿去交給庫羅普。\\n\0	0															0															81655.00000000	54736.00000000	-1509.00000000	0	0	0	u,庫羅普\0	0	1	1	35226	83171.00000000	37092.00000000	-2266.00000000	u,沒有條件限制\0	u,為了成為歐瑞領主，須要從最具影響力的人們得到支持。能夠得到他們支持的方法是...\0	0																																																																						0						0	0	0	67	1	1	15625											0												1	6			
1	712	8	u,成為領主的路-歐瑞\0	u,取得信任\0	u,得到了庫羅普的認同。現在去找布拉塞爾準備上任為領主。\\n\0	0															0															83171.00000000	37092.00000000	-2266.00000000	0	0	0	u,布拉塞爾\0	0	1	1	35226	83171.00000000	37092.00000000	-2266.00000000	u,沒有條件限制\0	u,為了成為歐瑞領主，須要從最具影響力的人們得到支持。能夠得到他們支持的方法是...\0	0																																																																						0						0	0	0	67	1	1	15625											0												1	7			
1	712	-1	u,成為領主的路-歐瑞\0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	0	0	0	a,	1	1	1	35226	83171.00000000	37092.00000000	-2266.00000000	u,沒有條件限制\0	u,為了成為歐瑞領主，須要從最具影響力的人們得到支持。能夠得到他們支持的方法是...\0	0																																																																						0						0	0	0	67	1	1	15625											0												1	8			
1	713	1	u,成為領主的路-亞丁\0	u,成為領主一事\0	u,羅甘說道，為了成為領主，須要得到大神官 歐魯芬的認同。去拜訪歐魯芬。\\n\0	0															0															147456.00000000	22576.00000000	-1989.00000000	0	0	0	u,歐魯芬\0	0	1	1	35274	147412.00000000	3355.00000000	-46.00000000	u,沒有條件限制\0	u,為了成為亞丁領主，須要從最具影響力的人們得到支持。能夠得到他們支持的方法是...\0	0																																																																						0						0	0	0	97	1	1	15625											0												1	0			
1	713	2	u,成為領主的路-亞丁\0	u,展現自豪感\0	u,歐魯芬說道，為了成為亞丁領主，須要表現對亞丁領地的自豪感。擊倒國立墓地的泰可獸人後，將之作為證據，而另外5名盟員則要前往毀壞的城堡去執行「為了尚未安息的亡者」任務。\\n\\n要獵殺的目標怪物 - 泰可獸人補給官、泰可獸人監視兵\\n\0	0															0															0.00000000	0.00000000	0.00000000	0	0	0	a,	1	1	1	35274	147412.00000000	3355.00000000	-46.00000000	u,沒有條件限制\0	u,為了成為亞丁領主，須要從最具影響力的人們得到支持。能夠得到他們支持的方法是...\0	0																																																																						0						0	0	0	97	1	1	15625											0												1	1			
1	713	3	u,成為領主的路-亞丁\0	u,回到歐魯芬身邊吧\0	u,泰可獸人收拾的也差不多了。回到歐魯芬之處。\\n\0	0															0															147456.00000000	22576.00000000	-1989.00000000	0	0	0	u,歐魯芬\0	0	1	1	35274	147412.00000000	3355.00000000	-46.00000000	u,沒有條件限制\0	u,為了成為亞丁領主，須要從最具影響力的人們得到支持。能夠得到他們支持的方法是...\0	0																																																																						0						0	0	0	97	1	1	15625											0												1	2			
1	713	4	u,成為領主的路-亞丁\0	u,擊倒泰可獸人\0	u,協助歐魯芬的5名盟員好像已將事情處理完善，而國立墓地的事情也需要盡快處理。\\n\\n要獵殺的目標怪物 - 泰可獸人補給官、泰可獸人監視兵\\n\0	0															0															0.00000000	0.00000000	0.00000000	0	0	0	a,	1	1	1	35274	147412.00000000	3355.00000000	-46.00000000	u,沒有條件限制\0	u,為了成為亞丁領主，須要從最具影響力的人們得到支持。能夠得到他們支持的方法是...\0	0																																																																						0						0	0	0	97	1	1	15625											0												1	3			
1	713	5	u,成為領主的路-亞丁\0	u,回到歐魯芬身邊吧\0	u,泰可獸人收拾的也差不多了。回到歐魯芬之處。\\n\0	0															0															147456.00000000	22576.00000000	-1989.00000000	0	0	0	u,歐魯芬\0	0	1	1	35274	147412.00000000	3355.00000000	-46.00000000	u,沒有條件限制\0	u,為了成為亞丁領主，須要從最具影響力的人們得到支持。能夠得到他們支持的方法是...\0	0																																																																						0						0	0	0	97	1	1	15625											0												1	4			
1	713	6	u,成為領主的路-亞丁\0	u,回到歐魯芬身邊吧\0	u,協助歐魯芬的5名盟員好像已將事情處理完善。趕快回到歐魯芬之處。\\n\0	0															0															147456.00000000	22576.00000000	-1989.00000000	0	0	0	u,歐魯芬\0	0	1	1	35274	147412.00000000	3355.00000000	-46.00000000	u,沒有條件限制\0	u,為了成為亞丁領主，須要從最具影響力的人們得到支持。能夠得到他們支持的方法是...\0	0																																																																						0						0	0	0	97	1	1	15625											0												1	5			
1	713	7	u,成為領主的路-亞丁\0	u,回到羅甘身邊吧\0	u,得到了歐魯芬的認同。回到羅甘之處。\\n\0	0															0															147412.00000000	3355.00000000	-46.00000000	0	0	0	u,羅甘\0	0	1	1	35274	147412.00000000	3355.00000000	-46.00000000	u,沒有條件限制\0	u,為了成為亞丁領主，須要從最具影響力的人們得到支持。能夠得到他們支持的方法是...\0	0																																																																						0						0	0	0	97	1	1	15625											0												1	6			
1	713	-1	u,成為領主的路-亞丁\0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	0	0	0	a,	1	1	1	35274	147412.00000000	3355.00000000	-46.00000000	u,沒有條件限制\0	u,為了成為亞丁領主，須要從最具影響力的人們得到支持。能夠得到他們支持的方法是...\0	0																																																																						0						0	0	0	97	1	1	15625											0												1	7			
1	714	1	u,成為領主的路-修加特\0	u,成為領主一事\0	u,侍衛隊長 奧古斯都說道，為了成為領主，須要向具有領地勢力的人得到肯定才行。為了得到他們的肯定，必須要會見他們。奧古斯都說稍後會再說明詳細的內容，先等他一下吧。\\n\0	0															0															77488.00000000	-153360.00000000	-390.00000000	0	0	0	u,奧古斯都\0	0	1	1	35555	77488.00000000	-153360.00000000	-390.00000000	u,沒有條件限制\0	u,為了成為修加特領主，須要從最具影響力的人們得到支持。能夠得到他們支持的方法是...\0	0																																																																						0						0	0	0	138	1	1	15625											0												1	0			
