id	UNK_0	message	group	rgba[0]	rgba[1]	rgba[2]	rgba[3]	item_sound	sys_msg_ref	UNK_1[0]	UNK_1[1]	UNK_1[2]	UNK_1[3]	UNK_1[4]	sub_msg	type
2964	1	u,被任命為貴族時，將會刪除進行中的相關任務。要繼續嗎？\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
2965	1	u,同一種類的數量型道具，無法同時進行購買和再次購買。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2966	1	u,在請求貨款郵件中需要附加道具後才可發送。請附加道具。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2967	1	u,一般郵件，確定要發送嗎？\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2968	1	u,我方角色已超出郵件限量（240件），因此無法發送。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2969	1	u,發送前一郵件後尚未經過10秒，因此無法發送。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2970	1	u,在非安全地區內無法發送。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2971	1	u,交易中無法發送。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2972	1	u,正在開啟個人商店或是工房，因此無法發送。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2973	1	u,強化道具或屬性時，無法發送。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2974	1	u,想要發送的道具不適合，因此無法發送。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2975	1	u,金幣不足，因此無法發送。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2976	1	u,在非安全地區內無法收取。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2977	1	u,交易中無法收取。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2978	1	u,正在開啟個人商店或是工房，因此無法收取。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2979	1	u,強化道具或屬性時，無法收取。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2980	1	u,金幣不足，因此無法收取。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2981	1	u,收取失敗。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2982	1	u,在非安全地區內無法取消。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2983	1	u,交易中無法取消。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2984	1	u,正在開啟個人商店或是工房，因此無法取消。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2985	1	u,強化道具或屬性時，無法取消。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2986	1	u,請設定要匯出的金幣。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2987	1	u,請設定要領取的金幣。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2988	1	u,道具清單發生錯誤，因此無法收取。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2989	1	u,將會使用維他命道具「$s1」。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2990	1	u,已消耗「$2」個維他命道具「$s1」。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2991	1	u,訴求申請須輸入15字以上。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2992	1	u,請選擇2階段分類。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2993	1	u,當聯軍指揮者離開聯軍組隊房間時，將會結束目前所開啟的組隊房間。確定要離開房間嗎？\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2994	1	u,聯軍組隊房間已解散。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2995	1	u,已解散的聯軍組隊房間。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2996	1	u,條件不符，因此無法進入聯軍組隊房間。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2997	1	u,已離開聯軍組隊房間。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2998	1	u,您已被逐出聯軍組隊房間。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2999	1	u,隸屬於聯軍頻道隊伍的隊員無法使用組隊視窗。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3000	1	u,已創立聯軍組隊房間。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3001	1	u,已修改聯軍組隊房間的情報。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3002	1	u,收件人不存在或是已刪除的角色，無法發送郵件。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3003	1	u,「$c1」已進入聯軍組隊房間。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3004	1	u,很抱歉，未能提供您滿意的答覆。\\n\\n若提出不滿意的部分，我們將會更加努力，並提供更好的服務。\\n\\n請多多提供您的寶貴意見。\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
3005	1	u,無法進行昇華的技能。\0	0	22	CC	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3006	1	u,已退還未使用的活動點數「$s1」。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3007	1	u,充滿怒氣的夏伊德的咆哮聲，在司塔卡拓巢穴內慢慢傳開。\0	0	79	9B	B0	FF	a,	a,	2	0	5	1	0	u,夏伊德出現！！！\0	a,none\0
3008	1	u,收到新郵件。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3009	1	u,郵件發送成功。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3010	1	u,郵件退還成功。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3011	1	u,郵件取消成功。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3012	1	u,郵件收取成功。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3013	1	u,「$c1」已成功強化「+$s2$s3」。\0	0	93	FF	D3	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3014	1	u,要刪除所選的郵件嗎？\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3015	1	u,請選擇要刪除的郵件。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3016	1	u,附加道具數量上限為8個。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3017	1	u,無法使用技能昇華系統。請確認目前玩家的狀態。\0	0	22	CC	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3018	1	u,目前尚未學習的技能，則無法利用技能昇華系統的功能。\0	0	22	CC	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3019	1	u,無法對自己本人發送郵件。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3020	1	u,若不輸入請求貨款時可收受金額，就無法發送。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3021	1	u,目前正在等候比賽開始。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3022	1	u,從卡沙之眼能感受到詭異的氣息。\0	0	79	9B	B0	FF	a,	a,	2	1	5	1	0	u,從卡沙之眼能感受到詭異的氣息。\0	a,none\0
3023	1	u,感覺到卡沙之眼的魔氣正在迅速強化。\0	0	79	9B	B0	FF	a,	a,	2	1	5	1	0	u,感覺到卡沙之眼的魔氣正在迅速強化。\0	a,none\0
3024	1	u,卡沙之眼像是要爆發似的震動著。\0	0	79	9B	B0	FF	a,	a,	2	1	5	1	0	u,卡沙之眼像是要爆發似的震動著。\0	a,none\0
3025	1	u,「$s2」已付貨款，因此獲得了「$s1」金幣。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3026	1	u,未達到能夠使用技能昇華系統的等級。等級達到76以上時，才能使用該功能。\0	0	22	CC	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3027	1	u,此職業無法使用技能昇華系統。完成3次轉職的職業才能使用該功能。\0	0	22	CC	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3028	1	u,無法使用技能昇華系統。技能昇華系統只能在非戰鬥情況下使用，而且也不能在變身狀態、戰鬥狀態、騎乘狀態下使用。\0	0	22	CC	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3029	1	u,「$s1」退還了郵件。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3030	1	u,收件人已收取，因此無法取消發送。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3031	1	u,使用殷海薩聖劍的必殺技來擊敗邪惡的莉莉恩群！\0	0	0	FF	FF	FF	a,	a,	2	1	3	1	0	u,使用殷海薩聖劍的必殺技來擊敗邪惡的莉莉恩群！\0	a,none\0
3032	1	u,為了協助亞納，啟動那個受到莉莉絲邪惡詛咒的皇帝的封印裝置！詛咒魔法的威力很強，所以要多留神！\0	0	0	FF	FF	FF	a,	a,	2	1	3	1	0	u,啟動皇帝的封印裝置！\0	a,none\0
3033	1	u,使用警衛隊員的隱身技能後，潛入到黎明的文件儲藏室內！\0	0	0	FF	FF	FF	a,	a,	2	1	3	1	0	u,使用警衛隊員的隱身技能後，潛入到黎明的文件儲藏室內！\0	a,none\0
3034	1	u,在前方的門，就是黎明的文件儲藏室的入口！接近暗號輸入裝置！\0	0	0	FF	FF	FF	a,	a,	2	1	3	1	0	u,接近門前的暗號裝置！\0	a,none\0
3035	1	u,我的力量在變弱，請趕快啟動封印裝置吧！\0	0	0	FF	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3036	1	u,愚蠢的東西！這場戰爭的勝利是歸席琳的！\0	0	0	FF	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3037	1	u,男性警衛隊員可以察覺隱身，而女性警衛隊員無法察覺隱身。\0	0	0	FF	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3038	1	u,女性警衛隊員比男性警衛隊員可以在更遠的地方就能察覺到變身術，所以要非常小心。\0	0	0	FF	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3039	1	u,使用殷海薩聖水後，請開啟圍繞火焰詛咒的門。\0	0	0	FF	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3040	1	u,利用宮廷魔法師的魔法棒，請開啟附有魔法師結界的門。\0	0	0	FF	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3041	1	u,離現今約一千五百年前，那時候的艾爾摩亞丁是由敬仰著死亡女神-席琳的\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3042	1	u,「席琳的子女」的異教勢力所佔據著...\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3043	1	u,在那黑暗的年代裡，當史奈曼登基為艾爾摩亞丁的皇帝時卻發生了奇蹟。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3044	1	u,擁有三對由聖火火花環繞之翅膀的\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3045	1	u,殷海薩的使者「亞納」在登基儀式時從天而降，並賜與皇帝力量。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3046	1	u,因而獲得力量的皇帝，便向「席琳的子女」宣布展開了全面聖戰。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3047	1	u,由亞納所領導的皇帝軍隊，壓倒性地戰勝了「席琳的子女」，\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3048	1	u,但是一些苟延殘喘活下來的敗軍們卻將自己隱藏在地下墓穴裡。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3049	1	u,他們為了要讓死去的席琳可以重生，因此尋找了新的領導者-莉莉絲，\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3050	1	u,並且在八大古代公墓的墓穴內重建了莉莉絲的軍隊。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3051	1	u,就在這時，有一些為了錢就算跟惡魔進行交易也不會猶豫的「財富的商人」，\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3052	1	u,他們向皇帝提議了將給予皇帝資金的「秘密契約」。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3053	1	u,所以，現在我們要找的文件就是那個契約書。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3054	1	u,終於回來啦！！！！我正在等您呢。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3055	1	u,當亞納阻擋那個邪惡的莉莉絲時，請您去開啟封印裝置吧！！\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3056	1	u,我的力量沒剩多少了，請趕快把握時間。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3057	1	u,為了殷海薩！！\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3058	1	u,胚...胎...\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3059	1	u,「$s1」在收件等待時間內尚未收取，因此已自動退還。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3060	1	u,封印裝置散發光芒後開始運作了。已經在正常運作！\0	0	0	FF	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3061	1	u,不知從何處傳來厚重的開門聲。\0	0	0	FF	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3062	1	u,要支付「$s1」金幣嗎？\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3063	1	u,確定要退還嗎？\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3064	1	u,有尚未讀取的郵件。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3065	1	u,目前位置：夢幻結界內部\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3066	1	u,在非安全區域內無法收取或發送郵件附加道具，只能發送或確認郵件內容。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3067	1	u,「$s1」取消發送郵件。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3068	1	u,收件等待時間已過，因此郵件已退還。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3069	1	u,確定要取消交易嗎？\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3070	1	u,無法進行技能昇華的技能。請確認技能的Lv以及目前玩家的狀態。\0	0	22	CC	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3071	1	u,確定要重設嗎？將消耗10,000,000（千萬）金幣。\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
3072	1	u,「$s1」獲得了附加在郵件的道具。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3073	1	u,獲得了「$s2」個「$s1」道具。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3074	1	u,收件人名字已超過可輸入的限度。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3075	1	u,標題已超過可輸入的限度。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3076	1	u,內容已超過可輸入的限度。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3077	1	u,對方角色已超過郵件限量（240件），因此無法傳送。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3078	1	u,請求貨款郵件，確定要傳送嗎？\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3079	1	u,寵物道具清單內有道具，因此無法出售寵物、登記個人商店-販售以及丟棄道具。請清除寵物道具清單內的道具。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3080	1	u,金幣不足，因此無法重設技能連結。\0	4	22	CC	FF	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
3081	1	u,對方條件不足以獲得結算金幣，因此無法收取。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3082	1	u,對隔絕您的角色無法發送郵件。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3083	1	u,正在處理之前的盟戰宣布/撤回。稍後請再嘗試。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3084	1	u,目前正在選拔英雄。稍後請再嘗試。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3085	1	u,目前要召喚的寵物，只能在擁有根據地時進行召喚。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3086	1	u,要給「$s1」「$s2」嗎？\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3087	1	u,該郵件為請求貨款郵件。要查看嗎？\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3088	1	u,距離時空的證據的補發時間尚餘「$s1小時$s2分$s3秒」。（在補發時空的證據的時段，若再次召喚壺精時，則會延長10分以上的補發時間。）\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3089	1	u,距離時空的證據的補發時間尚餘「$s1分$s2秒」。（在補發時空的證據的時段，若再次召喚壺精時，則會延長10分以上的補發時間。）\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3090	1	u,距離時空的證據的補發時間尚餘「$s1秒」。（在補發時空的證據的時段，若再次召喚壺精時，則會延長10分以上的補發時間。）\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3091	1	u,目前在此伺服器內無法刪除角色。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3092	1	u,交易完成。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3093	1	u,超出了正確的計算範圍，請重新輸入。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3094	1	u,奧林匹亞參賽中的角色無法邀請組隊或加為好友。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3095	1	u,您所輸入的認證號碼不正確，或尚未輸入認證號碼，因此造成認證失敗。連續失敗3次時，將會禁止遊戲連線30分鐘。\0	0	79	9B	B0	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,none\0
3096	1	u,由於通訊公司的原故，暫時無法進行電話認證服務。請稍候再試。\0	0	79	9B	B0	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,none\0
3097	1	u,由於通訊公司的原故，延緩接通服務。請稍候再試。\0	0	79	9B	B0	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,none\0
3098	1	u,通話中或不接聽電話，因此造成認證失敗。請再試。\0	0	79	9B	B0	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,none\0
3099	1	u,加入電話認證服務時所輸入的電話號碼是空號或不正確。請確認電話認證服務入會資料。（plaync>保安系統>電話認證服務）\0	0	79	9B	B0	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,none\0
3100	1	u,目前正在維護電話認證服務。請稍候再試。\0	0	79	9B	B0	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,none\0
3101	1	u,目前線路正忙，因此無法利用電話認證服務。請稍候再試。\0	0	79	9B	B0	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,none\0
3102	1	u,電話認證服務之使用期限已截止，因此停止遊戲服務。請確認停止遊戲進行設定。（plaync>保安系統>電話認證服務）\0	0	79	9B	B0	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,none\0
3103	1	u,電話認證連續失敗3次，因此禁止遊戲服務30分鐘。請稍候再試。\0	0	79	9B	B0	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,none\0
3104	1	u,電話認證服務已超過每日的使用次數。\0	0	79	9B	B0	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,none\0
3105	1	u,已在進行電話認證。請稍候再試。\0	0	79	9B	B0	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,none\0
3106	1	u,正在進行電話認證中。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3107	1	u,請稍候。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3108	1	u,從現在起可以刺激有先行攻擊性向的怪物。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3109	1	u,「$s1」在傑克遊戲中獲得了「$s2」連勝。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3110	1	u,「$s1」因「$s2」連勝而獲得了「$s4」個「$s3」的報酬。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3111	1	u,世界紀錄：$s1連勝 ($s2人)\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3112	1	u,我的紀錄：$s1連勝\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3113	1	u,世界紀錄：4連勝以下\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3114	1	u,我的紀錄：4連勝以下\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3115	1	u,現在是萬聖夜活動期間。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3116	1	u,無獲得10連勝以上紀錄。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3117	1	u,無法賦予與目前所賦予的屬性相異的屬性。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3118	1	u,要接受「$c1」的「$s2」邀請嗎？\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3119	1	u,雙人動作遭受拒絕。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3120	1	u,與目標的位置條件不符，因此無法進行邀請。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3121	1	u,雙人動作已取消。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3122	1	u,上載的紋章或徽章的整體規格不符。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3123	1	u,「$c1」正在開設個人商店或工房，因此無法邀請雙人動作。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
3124	1	u,「$c1」正在釣魚，因此無法邀請雙人動作。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
3125	1	u,「$c1」正在進行戰鬥，因此無法邀請雙人動作。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
3126	1	u,「$c1」已在進行雙人動作，因此無法邀請雙人動作。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
3127	1	u,「$c1」的性向值大於0，因此無法邀請雙人動作。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
3128	1	u,「$c1」正在參與奧林匹亞，因此無法邀請雙人動作。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
3129	1	u,「$c1」正在參與根據地戰，因此無法邀請雙人動作。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
3130	1	u,「$c1」正在參與攻城戰，因此無法邀請雙人動作。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
3131	1	u,「$c1」正在搭乘船、騎乘龍馬或座龍，因此無法邀請雙人動作。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
3132	1	u,「$c1」處於傳送狀態，因此無法邀請雙人動作。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
3133	1	u,「$c1」處於變身狀態，因此無法邀請雙人動作。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
3134	1	u,將分配類型變更為「$s1」。是否同意？\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3135	1	u,正在尋求同意是否變更為「$s1」。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3136	1	u,可以變更分配類型。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3137	1	u,已取消分配類型的變更。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3138	1	u,已將分配類型變更為「$s1」。\0	0	79	9B	B0	FF	a,ItemSound3.sys_party_join\0	a,	2	0	5	0	0	u,變更分配類型：「$s1」\0	a,none\0
3139	1	u,「$c1」目前處於死亡狀態，因此無法邀請雙人動作。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
3140	1	u,紋章登錄成功。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3141	1	u,「$c1」正在變更分配類型。請稍候再試。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3142	1	u,在變更分配類型時，無法進行其他的1：1邀請。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3143	1	u,同盟紋章只能上傳8*12像素，256色的bmp檔案。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3144	1	u,在「$s1」上已成功賦予「$s2」屬性，因此增加了對「$s3」的抗性。\0	0	93	FF	D3	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3145	1	u,透過該任務觸發道具已在進行任務中，因此無法使用此道具。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3146	1	u,確定要解除「$s1」的「$s2」屬性嗎？\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
3147	1	u,在「$s1」分鐘內若無法復活的話，就會被驅逐於即時地區之外。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3148	1	u,已超出可以創立的即時地區數量。請稍候再試。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
3149	1	u,從+4開始，可在上下連身的防具上使用增加強化機率的道具。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
